stationname,parameter,date,hour,conc
Marg.Tietê-Pte Remédios,CO,2020-01-10,23,1.1
Marg.Tietê-Pte Remédios,CO,2020-01-10,24,1
Marg.Tietê-Pte Remédios,CO,2020-01-11,1,1.1
Marg.Tietê-Pte Remédios,CO,2020-01-11,2,1
Marg.Tietê-Pte Remédios,CO,2020-01-11,3,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-11,4,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-11,5,
Marg.Tietê-Pte Remédios,CO,2020-01-11,6,1.1
Marg.Tietê-Pte Remédios,CO,2020-01-11,7,1.1
Marg.Tietê-Pte Remédios,CO,2020-01-11,8,1.1
Marg.Tietê-Pte Remédios,CO,2020-01-11,9,1
Marg.Tietê-Pte Remédios,CO,2020-01-11,10,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-11,11,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-11,12,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-11,13,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-11,14,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-11,15,
Marg.Tietê-Pte Remédios,CO,2020-01-11,16,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-11,17,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-11,18,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-11,19,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-11,20,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-11,21,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-11,22,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-11,23,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-11,24,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-12,1,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-12,2,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-12,3,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-12,4,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-12,5,
Marg.Tietê-Pte Remédios,CO,2020-01-12,6,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-12,7,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-12,8,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-12,9,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-12,10,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-12,11,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-12,12,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-12,13,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-12,14,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-12,15,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-12,16,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-12,17,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-12,18,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-12,19,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-12,20,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-12,21,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-12,22,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-12,23,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-12,24,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-13,1,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-13,2,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-13,3,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-13,4,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-13,5,
Marg.Tietê-Pte Remédios,CO,2020-01-13,6,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-13,7,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-13,8,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-13,9,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-13,10,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-13,11,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-13,12,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-13,13,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-13,14,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-13,15,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-13,16,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-13,17,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-13,18,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-13,19,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-13,20,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-13,21,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-13,22,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-13,23,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-13,24,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-14,1,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-14,2,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-14,3,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-14,4,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-14,5,
Marg.Tietê-Pte Remédios,CO,2020-01-14,6,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-14,7,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-14,8,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-14,9,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-14,10,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-14,11,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-14,12,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-14,13,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-14,14,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-14,15,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-14,16,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-14,17,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-14,18,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-14,19,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-14,20,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-14,21,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-14,22,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-14,23,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-14,24,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-15,1,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-15,2,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-15,3,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-15,4,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-15,5,
Marg.Tietê-Pte Remédios,CO,2020-01-15,6,0.9
Marg.Tietê-Pte Remédios,CO,2020-01-15,7,1.3
Marg.Tietê-Pte Remédios,CO,2020-01-15,8,0.9
Marg.Tietê-Pte Remédios,CO,2020-01-15,9,1
Marg.Tietê-Pte Remédios,CO,2020-01-15,10,1
Marg.Tietê-Pte Remédios,CO,2020-01-15,11,1
Marg.Tietê-Pte Remédios,CO,2020-01-15,12,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-15,13,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-15,14,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-15,15,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-15,16,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-15,17,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-15,18,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-15,19,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-15,20,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-15,21,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-15,22,0.9
Marg.Tietê-Pte Remédios,CO,2020-01-15,23,1.2
Marg.Tietê-Pte Remédios,CO,2020-01-15,24,1.5
Marg.Tietê-Pte Remédios,CO,2020-01-16,1,1.6
Marg.Tietê-Pte Remédios,CO,2020-01-16,2,1.4
Marg.Tietê-Pte Remédios,CO,2020-01-16,3,1.3
Marg.Tietê-Pte Remédios,CO,2020-01-16,4,1.1
Marg.Tietê-Pte Remédios,CO,2020-01-16,5,
Marg.Tietê-Pte Remédios,CO,2020-01-16,6,1.4
Marg.Tietê-Pte Remédios,CO,2020-01-16,7,1.4
Marg.Tietê-Pte Remédios,CO,2020-01-16,8,1.8
Marg.Tietê-Pte Remédios,CO,2020-01-16,9,1.2
Marg.Tietê-Pte Remédios,CO,2020-01-16,10,0.9
Marg.Tietê-Pte Remédios,CO,2020-01-16,11,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-16,12,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-16,13,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-16,14,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-16,15,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-16,16,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-16,17,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-16,18,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-16,19,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-16,20,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-16,21,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-16,22,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-16,23,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-16,24,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-17,1,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-17,2,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,3,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,4,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,5,
Marg.Tietê-Pte Remédios,CO,2020-01-17,6,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,7,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,8,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-17,9,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,10,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-17,11,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-17,12,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,13,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,14,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,15,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,16,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,17,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,18,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,19,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,20,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,21,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,22,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,23,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-17,24,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,1,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,2,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,3,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,4,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-18,5,
Marg.Tietê-Pte Remédios,CO,2020-01-18,6,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-18,7,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-18,8,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,9,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-18,10,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-18,11,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,12,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,13,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,14,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,15,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,16,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,17,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-18,18,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,19,
Marg.Tietê-Pte Remédios,CO,2020-01-18,20,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,21,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,22,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,23,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-18,24,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,1,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,2,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-19,3,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-19,4,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-19,5,
Marg.Tietê-Pte Remédios,CO,2020-01-19,6,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-19,7,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-19,8,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,9,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,10,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,11,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,12,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-19,13,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,14,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-19,15,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,16,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,17,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,18,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,19,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,20,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,21,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,22,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,23,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-19,24,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-20,1,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-20,2,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-20,3,
Marg.Tietê-Pte Remédios,CO,2020-01-20,4,
Marg.Tietê-Pte Remédios,CO,2020-01-20,5,
Marg.Tietê-Pte Remédios,CO,2020-01-20,6,
Marg.Tietê-Pte Remédios,CO,2020-01-20,7,
Marg.Tietê-Pte Remédios,CO,2020-01-20,8,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-20,9,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-20,10,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-20,11,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-20,12,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-20,13,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-20,14,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-20,15,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-20,16,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-20,17,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-20,18,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-20,19,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-20,20,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-20,21,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-20,22,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-20,23,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-20,24,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-21,1,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-21,2,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-21,3,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-21,4,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-21,5,
Marg.Tietê-Pte Remédios,CO,2020-01-21,6,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-21,7,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-21,8,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-21,9,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-21,10,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-21,11,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-21,12,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-21,13,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-21,14,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-21,15,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-21,16,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-21,17,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-21,18,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-21,19,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-21,20,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-21,21,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-21,22,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-21,23,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-21,24,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-22,1,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-22,2,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-22,3,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-22,4,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-22,5,
Marg.Tietê-Pte Remédios,CO,2020-01-22,6,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-22,7,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-22,8,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-22,9,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-22,10,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-22,11,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-22,12,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-22,13,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-22,14,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-22,15,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-22,16,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-22,17,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-22,18,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-22,19,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-22,20,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-22,21,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-22,22,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-22,23,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-22,24,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-23,1,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-23,2,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-23,3,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-23,4,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-23,5,
Marg.Tietê-Pte Remédios,CO,2020-01-23,6,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-23,7,1
Marg.Tietê-Pte Remédios,CO,2020-01-23,8,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-23,9,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-23,10,1
Marg.Tietê-Pte Remédios,CO,2020-01-23,11,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-23,12,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-23,13,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-23,14,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-23,15,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-23,16,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-23,17,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-23,18,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-23,19,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-23,20,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-23,21,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-23,22,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-23,23,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-23,24,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-24,1,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-24,2,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-24,3,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-24,4,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-24,5,
Marg.Tietê-Pte Remédios,CO,2020-01-24,6,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-24,7,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-24,8,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-24,9,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-24,10,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-24,11,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-24,12,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-24,13,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-24,14,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-24,15,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-24,16,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-24,17,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-24,18,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-24,19,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-24,20,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-24,21,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-24,22,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-24,23,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-24,24,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-25,1,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-25,2,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-25,3,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-25,4,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-25,5,
Marg.Tietê-Pte Remédios,CO,2020-01-25,6,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-25,7,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-25,8,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-25,9,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-25,10,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-25,11,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-25,12,
Marg.Tietê-Pte Remédios,CO,2020-01-25,13,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-25,14,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-25,15,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-25,16,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-25,17,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-25,18,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-25,19,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-25,20,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-25,21,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-25,22,
Marg.Tietê-Pte Remédios,CO,2020-01-25,23,
Marg.Tietê-Pte Remédios,CO,2020-01-25,24,1
Marg.Tietê-Pte Remédios,CO,2020-01-26,1,
Marg.Tietê-Pte Remédios,CO,2020-01-26,2,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-26,3,1.1
Marg.Tietê-Pte Remédios,CO,2020-01-26,4,1.1
Marg.Tietê-Pte Remédios,CO,2020-01-26,5,
Marg.Tietê-Pte Remédios,CO,2020-01-26,6,1.1
Marg.Tietê-Pte Remédios,CO,2020-01-26,7,1
Marg.Tietê-Pte Remédios,CO,2020-01-26,8,
Marg.Tietê-Pte Remédios,CO,2020-01-26,9,
Marg.Tietê-Pte Remédios,CO,2020-01-26,10,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-26,11,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-26,12,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-26,13,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-26,14,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-26,15,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-26,16,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-26,17,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-26,18,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-26,19,0.2
Marg.Tietê-Pte Remédios,CO,2020-01-26,20,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-26,21,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-26,22,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-26,23,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-26,24,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-27,1,1.2
Marg.Tietê-Pte Remédios,CO,2020-01-27,2,1.1
Marg.Tietê-Pte Remédios,CO,2020-01-27,3,1.1
Marg.Tietê-Pte Remédios,CO,2020-01-27,4,0.9
Marg.Tietê-Pte Remédios,CO,2020-01-27,5,
Marg.Tietê-Pte Remédios,CO,2020-01-27,6,1.3
Marg.Tietê-Pte Remédios,CO,2020-01-27,7,1.7
Marg.Tietê-Pte Remédios,CO,2020-01-27,8,1.3
Marg.Tietê-Pte Remédios,CO,2020-01-27,9,1.1
Marg.Tietê-Pte Remédios,CO,2020-01-27,10,0.9
Marg.Tietê-Pte Remédios,CO,2020-01-27,11,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-27,12,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-27,13,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-27,14,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-27,15,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-27,16,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-27,17,0.3
Marg.Tietê-Pte Remédios,CO,2020-01-27,18,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-27,19,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-27,20,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-27,21,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-27,22,0.5
Marg.Tietê-Pte Remédios,CO,2020-01-27,23,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-27,24,0.6
Marg.Tietê-Pte Remédios,CO,2020-01-28,1,1
Marg.Tietê-Pte Remédios,CO,2020-01-28,2,0.9
Marg.Tietê-Pte Remédios,CO,2020-01-28,3,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-28,4,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-28,5,
Marg.Tietê-Pte Remédios,CO,2020-01-28,6,1.2
Marg.Tietê-Pte Remédios,CO,2020-01-28,7,2.1
Marg.Tietê-Pte Remédios,CO,2020-01-28,8,1.6
Marg.Tietê-Pte Remédios,CO,2020-01-28,9,1.3
Marg.Tietê-Pte Remédios,CO,2020-01-28,10,1
Marg.Tietê-Pte Remédios,CO,2020-01-28,11,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-28,12,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-28,13,0.8
Marg.Tietê-Pte Remédios,CO,2020-01-28,14,0.7
Marg.Tietê-Pte Remédios,CO,2020-01-28,15,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-28,16,0.4
Marg.Tietê-Pte Remédios,CO,2020-01-28,17,0.4
